Unnamed: 0,scrape_id,source,host_since,host_response_rate,host_is_superhost,host_has_profile_pic,neighbourhood_cleansed,longitude,room_type,bathrooms,bedrooms,amenities,minimum_nights,availability_30,availability_90,number_of_reviews,number_of_reviews_l30d,last_review,review_scores_accuracy,review_scores_checkin,review_scores_location,license,calculated_host_listings_count,calculated_host_listings_count_private_rooms,reviews_per_month
2540,20241220045231,previous scrape,2019-11-12,90%,,t,Navile,11.37198,Entire home/apt,,1.0,"[""Shampoo"", ""TV"", ""Dryer"", ""Private entrance"", ""Fire extinguisher"", ""Essentials"", ""Free parking on premises"", ""Washer"", ""Air conditioning"", ""Pool"", ""Gym"", ""Heating"", ""Wifi"", ""Hair dryer""]",1,0,0,0,0,,,,,IT037006B1XE47FOCB,3,0,
2541,20241220045231,city scrape,2022-05-06,100%,f,t,Santo Stefano,11.3475408,Entire home/apt,2.0,2.0,"[""High chair - available upon request"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Laundromat nearby"", ""Smoke alarm"", ""Microwave"", ""Cleaning available during stay"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Coffee maker: Nespresso"", ""Fireplace guards"", ""Aga Marvel stainless steel gas stove"", ""Hangers"", ""Carbon monoxide alarm"", ""Central heating"", ""Baby bath - available upon request"", ""AC - split type ductless system"", ""Shower gel"", ""Free street parking"", ""Paid parking garage on premises"", ""Body soap"", ""Dishes and silverware"", ""Whirlpool refrigerator"", ""Changing table - available upon request"", ""Drying rack for clothing"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Free parking garage on premises \u2013 1 space"", ""Essentials"", ""Indoor fireplace: wood-burning"", ""Freezer"", ""Conditioner"", ""City skyline view"", ""Cleaning products"", ""Hot water"", ""55 inch HDTV with Netflix"", ""Pack \u2019n play/Travel crib - available upon request"", ""Shampoo"", ""First aid kit"", ""Paid parking garage off premises"", ""Dishwasher"", ""Self check-in"", ""Baking sheet"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Whirlpool stainless steel oven"", ""Cooking basics"", ""Crib - available upon request"", ""Bathtub"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed"", ""Coffee"", ""Smart lock"", ""Kitchen""]",1,12,43,71,3,2024-11-29,4.92,4.65,4.93,IT037006B4UWA9X9BJ,1,0,2.87
2542,20241220045231,city scrape,2022-12-04,100%,t,t,Porto - Saragozza,11.32894,Private room,1.0,1.0,"[""Self check-in"", ""Smart lock"", ""Bidet"", ""Bed linens"", ""Essentials"", ""Paid parking on premises"", ""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Hot water"", ""Body soap"", ""Radiant heating""]",2,2,46,43,0,2024-11-10,4.88,4.95,4.67,IT037006C12CQO6ENC,1,1,2.0
2543,20241220045231,city scrape,2016-07-09,100%,t,t,Navile,11.3581,Private room,1.0,1.0,"[""Lock on bedroom door"", ""TV"", ""Neutro roberts  shampoo"", ""Dining table"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Microwave"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Ethernet connection"", ""Iron"", ""Backyard"", ""Hangers"", ""Single oven"", ""Central heating"", ""Dove body soap"", ""AC - split type ductless system"", ""Shower gel"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Private patio or balcony"", ""Mosquito net"", ""Essentials"", ""Paid parking on premises"", ""Host greets you"", ""Conditioner"", ""Cleaning products"", ""Hot water"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Children\u2019s bikes"", ""Coffee"", ""Dishwasher"", ""Baking sheet"", ""Cooking basics"", ""High chair"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Portable fans"", ""Kitchen""]",3,30,90,20,0,2024-11-09,5.0,4.95,4.55,,1,1,0.93
2544,20241220045231,city scrape,2022-07-24,0%,f,t,Santo Stefano,11.35503,Entire home/apt,1.0,1.0,"[""First aid kit"", ""TV"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Washer"", ""Air conditioning"", ""Dedicated workspace"", ""Wifi"", ""Kitchen""]",1,30,90,7,0,2023-03-08,4.71,4.71,4.86,,2,0,0.29
2545,20241220045231,city scrape,2022-11-15,100%,f,t,Santo Stefano,11.3633859,Entire home/apt,1.0,2.0,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Stove"", ""Backyard"", ""Hot water kettle"", ""Shower gel"", ""Refrigerator"", ""Free street parking"", ""Dishes and silverware"", ""Essentials"", ""Freezer"", ""Free parking on premises"", ""Air conditioning"", ""Heating"", ""Hot water"", ""Shampoo"", ""Dishwasher"", ""Cooking basics"", ""Crib - available upon request"", ""Kitchen""]",1,0,0,1,0,2023-01-15,4.0,5.0,4.0,,168,1,0.04
2546,20241220045231,city scrape,2022-11-15,100%,f,t,Santo Stefano,11.3633859,Entire home/apt,1.0,1.0,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Stove"", ""Backyard"", ""Hot water kettle"", ""Shower gel"", ""Refrigerator"", ""Free street parking"", ""Dishes and silverware"", ""Outdoor furniture"", ""Garden view"", ""Essentials"", ""Free parking on premises"", ""Air conditioning"", ""Patio or balcony"", ""Heating"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Crib - available upon request"", ""Toaster"", ""Kitchen""]",1,0,0,8,0,2023-08-20,4.75,4.75,4.63,,168,1,0.37
2547,20241220045231,previous scrape,2022-11-15,100%,f,t,Santo Stefano,11.3453331,Entire home/apt,,2.0,"[""TV"", ""Dining table"", ""Bidet"", ""Washer"", ""Clothing storage"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Stove"", ""Shower gel"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Freezer"", ""Heating"", ""Hot water"", ""Shampoo"", ""Dishwasher"", ""Cooking basics"", ""Crib - available upon request"", ""Bathtub"", ""Dedicated workspace"", ""Kitchen""]",1,0,0,27,0,2024-05-28,4.85,4.59,4.56,,168,1,1.1
2548,20241220045231,city scrape,2022-12-07,10%,f,t,Santo Stefano,11.3490536,Entire home/apt,1.0,1.0,"[""Smoking allowed"", ""Pets allowed"", ""TV"", ""Paid parking on premises"", ""Washer"", ""Wifi"", ""Kitchen""]",3,24,84,0,0,,,,,,1,0,
2549,20241220045231,city scrape,2020-07-20,100%,t,t,Santo Stefano,11.35904,Private room,1.0,1.0,"[""Lock on bedroom door"", ""TV"", ""Bidet"", ""Washer"", ""Clothing storage"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Hangers"", ""Body soap"", ""Dishes and silverware"", ""Essentials"", ""Paid parking on premises"", ""Air conditioning"", ""Conditioner"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Kitchen""]",1,19,79,21,0,2024-10-07,4.9,5.0,4.9,,1,1,0.88
2550,20241220045231,city scrape,2016-02-13,10%,f,t,San Donato - San Vitale,11.3574822,Entire home/apt,1.0,1.0,"[""Bidet"", ""Laundromat nearby"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Hangers"", ""Hot water kettle"", ""Shower gel"", ""Refrigerator"", ""Clothing storage: dresser"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Paid parking on premises"", ""Air conditioning"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Electrolux gas stove"", ""First aid kit"", ""Room-darkening shades"", ""Cooking basics"", ""Dedicated workspace"", ""Rice maker"", ""Kitchen""]",1,17,75,3,0,2023-05-02,5.0,5.0,5.0,,1,0,0.14
2551,20241220045231,city scrape,2016-03-15,100%,f,t,Porto - Saragozza,11.34126,Entire home/apt,1.0,1.0,"[""TV"", ""Paid parking on premises"", ""Washer"", ""Dedicated workspace"", ""Wifi"", ""Kitchen""]",1,12,38,12,1,2024-12-06,4.33,4.5,4.58,IT037006B4I4I7MQR6,4,1,0.51
2552,20241220045231,previous scrape,2019-08-22,,f,t,Navile,11.3493,Private room,,,"[""Lock on bedroom door"", ""Dining table"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Laundromat nearby"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Gas stove"", ""Hangers"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Essentials"", ""Freezer"", ""Conditioner"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Room-darkening shades"", ""Cooking basics"", ""Lockbox"", ""Long term stays allowed"", ""Kitchen""]",2,0,0,7,0,2024-03-18,4.57,4.71,4.0,,5,3,0.29
2553,20241220045231,city scrape,2021-08-31,100%,t,f,Savena,11.379686699999988,Entire home/apt,1.0,1.0,"[""Induction stove"", ""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Hangers"", ""AC - split type ductless system"", ""Refrigerator"", ""Dishes and silverware"", ""Pets allowed"", ""Essentials"", ""Freezer"", ""Free parking on premises"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Coffee maker: pour-over coffee"", ""First aid kit"", ""Dishwasher"", ""Fire extinguisher"", ""Free dryer \u2013 In building"", ""Kitchen""]",1,10,54,136,9,2024-12-11,4.89,4.9,4.78,IT037006C25ZCHZL8R,2,0,5.67
2554,20241220045231,city scrape,2021-08-31,100%,t,f,Savena,11.37838352698365,Entire home/apt,1.0,1.0,"[""Induction stove"", ""Bidet"", ""Microwave"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""AC - split type ductless system"", ""Refrigerator"", ""Dishes and silverware"", ""Pets allowed"", ""Dryer"", ""Private entrance"", ""Essentials"", ""HDTV"", ""Freezer"", ""Free parking on premises"", ""Heating"", ""Cleaning products"", ""Hot water"", ""First aid kit"", ""Dishwasher"", ""Fire extinguisher"", ""Kitchen""]",1,11,51,209,7,2024-12-15,4.94,4.93,4.68,IT037006C22KUVH5RA,2,0,8.58
2555,20241220045231,previous scrape,2022-12-12,,f,t,Porto - Saragozza,11.33567,Entire home/apt,,,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Stove"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Air conditioning"", ""Patio or balcony"", ""Host greets you"", ""Heating"", ""Hot water"", ""Dishwasher"", ""Cooking basics"", ""Dedicated workspace"", ""Kitchen""]",2,0,0,1,0,2023-01-01,4.0,3.0,5.0,IT037006C2BF6PZ9IH,1,0,0.04
2556,20241220045231,city scrape,2022-11-15,100%,f,t,Porto - Saragozza,11.3394471,Entire home/apt,1.0,1.0,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Stove"", ""Hot water kettle"", ""Elevator"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Essentials"", ""Freezer"", ""Coffee maker: espresso machine"", ""Air conditioning"", ""Heating"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""Dishwasher"", ""Cooking basics"", ""Crib - available upon request"", ""Dedicated workspace"", ""Kitchen""]",1,25,59,38,1,2024-12-06,4.84,4.92,4.97,475845,168,1,0.61
2557,20241220045231,city scrape,2022-11-15,100%,f,t,Santo Stefano,11.3535844,Entire home/apt,1.0,1.0,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Gas stove"", ""Hot water kettle"", ""Outdoor dining area"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Outdoor furniture"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""Essentials"", ""Freezer"", ""Coffee maker: espresso machine"", ""Air conditioning"", ""Heating"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""Cooking basics"", ""Crib - available upon request"", ""Kitchen""]",1,21,79,7,0,2024-10-28,4.0,4.86,4.29,73567,168,1,0.33
2558,20241220045231,city scrape,2022-11-15,100%,f,t,Borgo Panigale - Reno,11.286205,Entire home/apt,1.0,1.0,"[""TV"", ""Dining table"", ""Bidet"", ""Washer"", ""Clothing storage"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Stove"", ""Hot water kettle"", ""Shower gel"", ""Refrigerator"", ""Dishes and silverware"", ""Garden view"", ""Essentials"", ""Freezer"", ""Coffee maker: espresso machine"", ""Air conditioning"", ""Heating"", ""Hot water"", ""Shampoo"", ""Dishwasher"", ""Cooking basics"", ""Crib - available upon request"", ""Kitchen""]",1,17,73,11,0,2024-09-15,4.27,4.27,4.0,IT037006C2ZO9KA3NT,168,1,0.46
2559,20241220045231,previous scrape,2022-11-15,100%,f,t,Navile,11.3452132,Entire home/apt,,1.0,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Gas stove"", ""Shower gel"", ""Refrigerator"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Essentials"", ""Freezer"", ""Coffee maker: espresso machine"", ""Heating"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""Cooking basics"", ""Crib - available upon request"", ""Kitchen""]",1,22,80,15,0,2024-10-09,3.67,4.47,4.27,274639,168,1,0.2
2560,20241220045231,city scrape,2022-11-15,100%,f,t,San Donato - San Vitale,11.36209,Entire home/apt,1.0,1.0,"[""TV"", ""Dining table"", ""Bidet"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Stove"", ""Hot water kettle"", ""Shower gel"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Freezer"", ""Free parking on premises"", ""Heating"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""Cooking basics"", ""Crib - available upon request"", ""Kitchen""]",1,22,82,5,0,2024-08-17,4.0,4.2,4.6,IT037006C2NAK7E6F6,168,1,0.22
2561,20241220045231,city scrape,2022-11-15,100%,f,t,Santo Stefano,11.342276,Entire home/apt,1.0,1.0,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Stove"", ""Hot water kettle"", ""Shower gel"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Heating"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Crib - available upon request"", ""Kitchen""]",1,22,80,258,1,2024-12-04,4.83,4.83,4.98,IT037006C2ISHKUBVU,168,1,2.57
2562,20241220045231,city scrape,2022-11-15,100%,f,t,San Donato - San Vitale,11.3583781,Entire home/apt,1.0,0.0,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Stove"", ""Hot water kettle"", ""Elevator"", ""Shower gel"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Patio or balcony"", ""Heating"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""Dishwasher"", ""Cooking basics"", ""Crib - available upon request"", ""Kitchen""]",1,12,72,12,1,2024-12-06,4.25,4.58,4.75,,168,1,0.55
2563,20241220045231,city scrape,2022-12-15,100%,f,t,Borgo Panigale - Reno,11.2849054,Entire home/apt,1.0,1.0,"[""Induction stove"", ""Dining table"", ""Bidet"", ""Microwave"", ""Books and reading material"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Hangers"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Elevator"", ""AC - split type ductless system"", ""Shower gel"", ""Clothing storage: closet and wardrobe"", ""Refrigerator"", ""Free street parking"", ""Body soap"", ""Radiant heating"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Essentials"", ""Freezer"", ""Host greets you"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Fire extinguisher"", ""Cooking basics"", ""24 inch HDTV with standard cable"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Kitchen""]",1,30,86,3,0,2023-03-24,5.0,5.0,4.33,IT037006C20LVF2D2T,1,0,0.13
2564,20241220045231,city scrape,2022-11-15,100%,f,t,Porto - Saragozza,11.3319953,Entire home/apt,1.0,1.0,"[""TV"", ""Dining table"", ""Bidet"", ""Washer"", ""Wifi"", ""Oven"", ""Bed linens"", ""Iron"", ""Stove"", ""Hot water kettle"", ""Shower gel"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Heating"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""Cooking basics"", ""Crib - available upon request"", ""Kitchen""]",1,22,80,56,1,2024-12-02,4.7,4.66,4.89,,168,1,0.81
2565,20241220045231,city scrape,2022-11-15,100%,f,t,Santo Stefano,11.350715,Entire home/apt,1.0,1.0,"[""TV"", ""Dining table"", ""Bidet"", ""Clothing storage"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Stove"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Freezer"", ""Heating"", ""Hot water"", ""Shampoo"", ""Cooking basics"", ""Crib - available upon request"", ""Kitchen""]",1,17,72,10,0,2024-09-14,4.2,4.8,5.0,,168,1,0.45
2566,20241220045231,city scrape,2013-07-27,,f,t,Borgo Panigale - Reno,11.29647,Private room,1.0,1.0,"[""Lock on bedroom door"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Laundromat nearby"", ""Wifi"", ""Hair dryer"", ""Hangers"", ""Free street parking"", ""Body soap"", ""Drying rack for clothing"", ""Essentials"", ""Free parking on premises"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Bathtub"", ""Dedicated workspace"", ""Paid washer \u2013 In unit"", ""Kitchen""]",3,0,47,12,0,2024-10-01,4.92,5.0,4.67,,1,1,0.56
2567,20241220045231,city scrape,2020-03-14,100%,t,t,Porto - Saragozza,11.3416047,Entire home/apt,1.0,1.0,"[""Induction stove"", ""Dining table"", ""Bidet"", ""Heating - split type ductless system"", ""Microwave"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Courtyard view"", ""Hangers"", ""Hot water kettle"", ""Elevator"", ""Shower gel"", ""Body soap"", ""Radiant heating"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Private patio or balcony"", ""Essentials"", ""Freezer"", ""Coffee maker: espresso machine"", ""Air conditioning"", ""Paid parking on premises"", ""City skyline view"", ""Cleaning products"", ""Hot water"", ""HDTV with Netflix"", ""Shampoo"", ""Clothing storage: closet"", ""Paid street parking off premises"", ""Room-darkening shades"", ""Baking sheet"", ""Cooking basics"", ""Long term stays allowed"", ""Coffee"", ""Smeg refrigerator"", ""Kitchen""]",4,16,73,32,0,2024-10-27,4.75,4.94,4.94,IT037006C2GMB8XHMY,1,0,1.45
2568,20241220045231,city scrape,2018-04-18,0%,f,t,Santo Stefano,11.3336026,Entire home/apt,1.0,1.0,"[""TV"", ""Backyard"", ""Washer"", ""Air conditioning"", ""Refrigerator"", ""Patio or balcony"", ""Wifi"", ""Coffee maker"", ""Kitchen""]",2,0,47,3,0,2023-08-03,5.0,4.67,4.67,,1,0,0.16
2569,20241220045231,city scrape,2022-12-19,100%,t,t,Navile,11.35685,Entire home/apt,1.0,2.0,"[""Sound system"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Clothing storage: closet and dresser"", ""Microwave"", ""Free driveway parking on premises \u2013 1 space"", ""Books and reading material"", ""Blender"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Ethernet connection"", ""Iron"", ""Gas stove"", ""Courtyard view"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Hangers"", ""Hot water kettle"", ""Elevator"", ""Outdoor dining area"", ""AC - split type ductless system"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Outdoor furniture"", ""Drying rack for clothing"", ""Board games"", ""Breakfast"", ""Free washer \u2013 In unit"", ""Private patio or balcony"", ""Essentials"", ""Freezer"", ""Host greets you"", ""Heating"", ""City skyline view"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Coffee"", ""Long term stays allowed"", ""Cooking basics"", ""Housekeeping available 4 hours a day, 2 days a week - available at extra cost"", ""Extra pillows and blankets"", ""50 inch HDTV with Netflix"", ""Dedicated workspace"", ""Portable fans"", ""Luggage dropoff allowed"", ""Toaster"", ""Kitchen""]",2,19,79,65,1,2024-12-13,4.97,4.97,4.8,IT037006C28PYUW9PX,1,0,2.88
2570,20241220045231,city scrape,2022-11-15,100%,f,t,San Donato - San Vitale,11.3692205,Entire home/apt,1.0,2.0,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Washer"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Stove"", ""Hot water kettle"", ""Shower gel"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Patio or balcony"", ""Heating"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""Cooking basics"", ""Crib - available upon request"", ""Kitchen""]",1,18,64,5,0,2024-09-01,4.4,4.0,4.6,IT037006C2UQDKIKIG,168,1,0.3
2571,20241220045231,city scrape,2013-04-26,92%,f,t,Santo Stefano,11.36114,Entire home/apt,1.0,2.0,"[""TV"", ""Dining table"", ""Bidet"", ""Free driveway parking on premises \u2013 1 space"", ""Clothing storage"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Gas stove"", ""Hangers"", ""Carbon monoxide alarm"", ""Central heating"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Essentials"", ""Air conditioning"", ""Host greets you"", ""Hot water"", ""Fire extinguisher"", ""Cooking basics"", ""Kitchen""]",3,9,54,32,1,2024-11-30,4.72,4.56,4.75,IT037006C29PQO9JWP,15,0,1.35
2572,20241220045231,city scrape,2013-04-26,92%,f,t,Santo Stefano,11.3481141,Entire home/apt,1.0,0.0,"[""TV"", ""Bidet"", ""Clothing storage"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Hangers"", ""Carbon monoxide alarm"", ""Body soap"", ""Dishes and silverware"", ""Essentials"", ""Heating"", ""Hot water"", ""Self check-in"", ""Fire extinguisher"", ""Cooking basics"", ""Lockbox"", ""Kitchen""]",3,22,79,26,0,2024-11-04,4.62,4.88,4.92,IT037006C26XSALFEK,15,0,1.16
2573,20241220045231,city scrape,2015-09-25,100%,t,t,Navile,11.34501,Entire home/apt,1.0,1.0,"[""Induction stove"", ""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Laundromat nearby"", ""Smoke alarm"", ""Microwave"", ""Washer"", ""Cleaning available during stay"", ""Bikes"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Shared backyard \u2013 Fully fenced"", ""Hot water kettle"", ""Elevator"", ""Central heating"", ""Refrigerator"", ""Dishes and silverware"", ""Pets allowed"", ""Stainless steel oven"", ""Essentials"", ""Freezer"", ""Paid parking on premises"", ""Air conditioning"", ""Cleaning products"", ""Hot water"", ""Room-darkening shades"", ""Cooking basics"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Toaster"", ""Kitchen""]",2,17,64,63,0,2024-11-02,4.94,4.94,4.84,IT037006C2P3644HD6,1,0,2.63
2574,20241220045231,city scrape,2022-12-21,100%,t,t,Santo Stefano,11.34482,Entire home/apt,1.0,2.0,"[""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Microwave"", ""Cleaning available during stay"", ""Clothing storage"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Stove"", ""Hangers"", ""Hot water kettle"", ""Elevator"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Essentials"", ""Coffee maker: espresso machine"", ""Air conditioning"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Room-darkening shades"", ""Cooking basics"", ""Extra pillows and blankets"", ""Coffee"", ""Kitchen""]",1,15,52,62,0,2024-11-19,4.76,4.94,4.97,IT037006B4X89DA46H,6,0,2.6
2575,20241220045231,city scrape,2022-12-21,100%,t,t,Santo Stefano,11.34482,Entire home/apt,1.0,1.0,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Cleaning available during stay"", ""Clothing storage"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Hot water kettle"", ""Elevator"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Essentials"", ""Freezer"", ""Coffee maker: espresso machine"", ""Air conditioning"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Room-darkening shades"", ""Fire extinguisher"", ""Cooking basics"", ""Crib - available upon request"", ""Extra pillows and blankets"", ""Coffee"", ""Kitchen""]",1,20,63,25,1,2024-12-16,4.8,4.92,5.0,IT037006B4TI029EQZ,6,0,1.04
2576,20241220045231,city scrape,2022-12-21,100%,t,t,Santo Stefano,11.34559,Entire home/apt,1.0,1.0,"[""TV"", ""Dining table"", ""Bidet"", ""Microwave"", ""Cleaning available during stay"", ""Clothing storage"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Hangers"", ""Hot water kettle"", ""Elevator"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Room-darkening shades"", ""Fire extinguisher"", ""Cooking basics"", ""Crib - available upon request"", ""Extra pillows and blankets"", ""Coffee"", ""Kitchen""]",1,11,45,73,2,2024-12-16,4.97,4.96,4.99,IT037006B4TI029EQZ,6,0,3.04
2577,20241220045231,city scrape,2022-12-21,100%,t,t,Santo Stefano,11.3448215,Entire home/apt,1.0,1.0,"[""TV"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Microwave"", ""Cleaning available during stay"", ""Clothing storage"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Hangers"", ""Hot water kettle"", ""Elevator"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Kitchenette"", ""Dishes and silverware"", ""Essentials"", ""Freezer"", ""Coffee maker: espresso machine"", ""Air conditioning"", ""Crib"", ""Heating"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""Room-darkening shades"", ""Fire extinguisher"", ""Cooking basics"", ""Extra pillows and blankets"", ""Coffee""]",1,18,57,39,2,2024-12-15,4.77,4.9,4.97,IT037006B4TI029EQZ,6,0,1.63
