Unnamed: 0,id,scrape_id,last_scraped,source,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1519,41683956,20241200000000.0,20/12/24,city scrape,99194205,11/10/16,within an hour,100.0,100%,t,8,t,t,Navile,44.507957,11.340406,Private room in vacation home,Private room,2,1.0,1 private bath,1.0,1.0,"[""Lock on bedroom door"", ""Bidet"", ""Laundromat nearby"", ""Smoke alarm"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Central air conditioning"", ""Hangers"", ""Carbon monoxide alarm"", ""Elevator"", ""Babysitter recommendations"", ""Shower gel"", ""Refrigerator"", ""Free street parking"", ""Body soap"", ""Essentials"", ""Freezer"", ""32 inch HDTV with Netflix"", ""Host greets you"", ""Heating"", ""City skyline view"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Long term stays allowed""]",73.0,1,1125,23,36,36,36,7,0,0,19/10/21,14/08/22,4.43,4.43,4.71,4.43,4.43,4.71,4.43,IT037006B4ARKA9VJE,t,8,1,7,0,0.18
1520,41709076,20241200000000.0,20/12/24,previous scrape,3558853,13/09/12,within an hour,100.0,100%,f,1,t,t,Porto - Saragozza,44.49438,11.3306,Private room in bed and breakfast,Private room,2,,1 bath,,,"[""Shampoo"", ""Lock on bedroom door"", ""First aid kit"", ""TV"", ""Pets allowed"", ""Hangers"", ""Private entrance"", ""Breakfast"", ""Essentials"", ""Air conditioning"", ""Host greets you"", ""Heating"", ""Wifi"", ""Hair dryer""]",,2,15,0,0,0,0,3,2,0,23/02/20,06/10/24,4.67,4.67,4.33,5.0,5.0,4.67,4.33,,t,1,0,1,0,0.05
1528,41868835,20241200000000.0,20/12/24,city scrape,289775682,28/08/19,within an hour,100.0,100%,t,2,t,t,Porto - Saragozza,44.498661041259766,11.335271835327148,Private room in condo,Private room,2,1.0,1 private bath,1.0,1.0,"[""Lock on bedroom door"", ""Wine glasses"", ""Bidet"", ""Heating - split type ductless system"", ""Laundromat nearby"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Hangers"", ""Hot water kettle"", ""Elevator"", ""Central heating"", ""AC - split type ductless system"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Private entrance"", ""48 inch HDTV with Netflix, standard cable"", ""Fast wifi \u2013 476 Mbps"", ""Essentials"", ""Coffee maker: espresso machine"", ""Conditioner"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""Self check-in"", ""Paid parking garage off premises"", ""Room-darkening shades"", ""Mini fridge"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Coffee"", ""Luggage dropoff allowed"", ""Smart lock""]",45.0,2,14,8,32,58,136,186,34,0,09/02/20,18/10/24,4.97,4.95,4.98,4.95,4.98,4.9,4.87,IT037006C1GJAQLRY5,t,2,0,2,0,3.14
1529,41904640,20241200000000.0,20/12/24,city scrape,2406921,18/05/12,,,0%,f,1,t,t,Santo Stefano,44.49636,11.3462,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Piano"", ""Hair dryer"", ""Oven"", ""Bed linens"", ""Iron"", ""Stove"", ""Hangers"", ""Hot water kettle"", ""Elevator"", ""Outdoor dining area"", ""Shower gel"", ""Refrigerator"", ""Clothing storage: dresser"", ""Body soap"", ""Dishes and silverware"", ""Outdoor furniture"", ""Smoking allowed"", ""Drying rack for clothing"", ""Private entrance"", ""Essentials"", ""Freezer"", ""Host greets you"", ""Heating"", ""City skyline view"", ""Cleaning products"", ""Shared patio or balcony"", ""Hot water"", ""Shampoo"", ""Dishwasher"", ""Room-darkening shades"", ""Baking sheet"", ""Long term stays allowed"", ""Cooking basics"", ""Dedicated workspace"", ""Wifi \u2013 4 Mbps"", ""Toaster"", ""Kitchen""]",115.0,2,7,0,8,38,38,7,0,0,10/03/21,30/08/22,4.29,4.43,4.43,4.71,4.57,4.86,4.43,,f,1,0,1,0,0.15
1532,42011875,20241200000000.0,20/12/24,city scrape,126380574,18/04/17,within an hour,100.0,99%,t,2,t,t,Porto - Saragozza,44.50053,11.33751,Private room in vacation home,Private room,2,1.0,1 private bath,1.0,1.0,"[""Shampoo"", ""Lock on bedroom door"", ""Hangers"", ""Essentials"", ""Shower gel"", ""Air conditioning"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Hot water"", ""Bed linens""]",65.0,2,3,14,36,56,144,434,105,3,09/02/20,12/12/24,4.87,4.9,4.93,4.93,4.92,4.9,4.77,IT037006C1DOAPGET4,t,1,0,1,0,7.33
1533,42014316,20241200000000.0,20/12/24,city scrape,2879369,09/07/12,within an hour,100.0,55%,f,4,t,t,Porto - Saragozza,44.4913,11.31174,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,"[""TV"", ""Bidet"", ""Carbon monoxide alarm"", ""Washer"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Hot water"", ""Kitchen""]",33.0,31,180,0,30,60,219,1,0,0,28/09/22,28/09/22,5.0,5.0,5.0,5.0,5.0,3.0,4.0,IT037006C1AZJOO6IC,f,4,0,4,0,0.04
1586,42784959,20241200000000.0,20/12/24,city scrape,239491712,28/01/19,within an hour,100.0,99%,f,22,t,t,Santo Stefano,44.50295,11.34981,Private room in bed and breakfast,Private room,3,1.0,1 private bath,1.0,2.0,"[""Lock on bedroom door"", ""Induction stove"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Smoke alarm"", ""Microwave"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Coffee maker: espresso machine, Nespresso, pour-over coffee"", ""Hangers"", ""Hot water kettle"", ""Free washer \u2013 In building"", ""Central heating"", ""Carbon monoxide alarm"", ""Elevator"", ""Keypad"", ""AC - split type ductless system"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Private entrance"", ""Essentials"", ""Freezer"", ""Cleaning products"", ""Hot water"", ""Paid crib - available upon request"", ""Shampoo"", ""Clothing storage: closet"", ""Paid street parking off premises"", ""First aid kit"", ""Paid parking garage on premises \u2013 8 spaces"", ""Self check-in"", ""Fire extinguisher"", ""Cooking basics"", ""32 inch HDTV with Amazon Prime Video, Disney+, Netflix, standard cable"", ""High chair"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed"", ""Free dryer \u2013 In building"", ""Toaster"", ""Kitchen""]",92.0,1,30,21,49,71,322,23,3,0,24/05/21,02/08/24,4.91,4.87,4.96,4.96,4.91,4.57,4.83,IT037006B47A9TGIYL,t,20,10,10,0,0.53
1587,42801668,20241200000000.0,20/12/24,city scrape,239491712,28/01/19,within an hour,100.0,99%,f,22,t,t,Santo Stefano,44.50293,11.34867,Private room in bed and breakfast,Private room,2,1.0,1 private bath,1.0,1.0,"[""Lock on bedroom door"", ""Induction stove"", ""Wine glasses"", ""Dining table"", ""Bidet"", ""Smoke alarm"", ""Microwave"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""32 inch HDTV"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Coffee maker: espresso machine, Nespresso, pour-over coffee"", ""Hangers"", ""Hot water kettle"", ""Free washer \u2013 In building"", ""Central heating"", ""Elevator"", ""Keypad"", ""AC - split type ductless system"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Essentials"", ""Freezer"", ""Cleaning products"", ""Hot water"", ""Paid crib - available upon request"", ""Shampoo"", ""Clothing storage: closet"", ""Paid street parking off premises"", ""First aid kit"", ""Paid parking garage on premises \u2013 8 spaces"", ""Self check-in"", ""Fire extinguisher"", ""Cooking basics"", ""High chair"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed"", ""Free dryer \u2013 In building"", ""Toaster""]",86.0,1,30,17,39,61,307,26,0,0,03/03/21,20/11/23,4.81,4.88,4.92,4.92,4.96,4.81,4.69,IT037006B47A9TGIYL,t,20,10,10,0,0.56
1588,42802996,20241200000000.0,20/12/24,previous scrape,239491712,28/01/19,within an hour,100.0,99%,f,22,t,t,Santo Stefano,44.50301,11.34902,Private room in bed and breakfast,Private room,2,,1 private bath,1.0,,"[""Wine glasses"", ""Dining table"", ""Bidet"", ""Smoke alarm"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""32 inch HDTV"", ""Coffee maker: espresso machine, Nespresso, pour-over coffee"", ""Hangers"", ""Hot water kettle"", ""Elevator"", ""Central heating"", ""Keypad"", ""AC - split type ductless system"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Essentials"", ""Hot water"", ""Shampoo"", ""Clothing storage: closet"", ""Paid street parking off premises"", ""First aid kit"", ""Paid parking garage on premises \u2013 8 spaces"", ""Self check-in"", ""Fire extinguisher"", ""Mini fridge"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed""]",,1,30,18,40,60,299,12,0,0,25/04/21,28/07/23,4.83,4.83,4.92,5.0,5.0,4.67,4.25,IT037006B4UP9RPMSE,t,20,10,10,0,0.27
1602,43077758,20241200000000.0,20/12/24,city scrape,263230139,21/05/19,within a few hours,90.0,48%,t,2,t,t,Santo Stefano,44.49956,11.34887,Private room in condo,Private room,2,1.0,1 bath,1.0,1.0,"[""Lock on bedroom door"", ""Bidet"", ""Laundromat nearby"", ""Life size games"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Hangers"", ""Hot water kettle"", ""Shower gel"", ""Body soap"", ""Radiant heating"", ""Smoking allowed"", ""Pets allowed"", ""Board games"", ""Paid parking on premises"", ""Host greets you"", ""Cleaning products"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Portable fans"", ""Luggage dropoff allowed""]",71.0,1,365,0,18,48,136,33,33,0,03/03/24,28/09/24,4.79,4.85,4.7,4.94,4.97,4.91,4.64,,f,2,0,2,0,3.38
1608,43272992,20241200000000.0,20/12/24,city scrape,327258630,14/01/20,within an hour,96.0,100%,f,36,t,t,Porto - Saragozza,44.49857,11.34054,Private room in vacation home,Private room,2,1.0,1 shared bath,1.0,1.0,"[""TV"", ""Bidet"", ""Smoke alarm"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Central air conditioning"", ""Iron"", ""Hangers"", ""Free washer \u2013 In building"", ""Central heating"", ""Elevator"", ""Safe"", ""Exterior security cameras on property"", ""Essentials"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Paid parking garage off premises"", ""Fire extinguisher"", ""Crib - available upon request"", ""Long term stays allowed"", ""Free dryer \u2013 In building"", ""Smart lock""]",71.0,1,1125,8,32,56,236,12,0,0,17/05/20,15/07/23,4.58,4.67,4.58,5.0,4.92,5.0,4.5,IT037006B4ZDOH84P5,t,36,34,2,0,0.21
1609,43273245,20241200000000.0,20/12/24,previous scrape,327258630,14/01/20,within an hour,96.0,100%,f,36,t,t,Porto - Saragozza,44.49696,11.34007,Private room in vacation home,Private room,2,,1 shared bath,1.0,,"[""Bidet"", ""Smoke alarm"", ""TV with standard cable"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Coffee maker: Nespresso"", ""Iron"", ""Hangers"", ""Free washer \u2013 In building"", ""Shower gel"", ""Paid parking garage on premises"", ""Pets allowed"", ""Private entrance"", ""Essentials"", ""Air conditioning"", ""Heating"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Luggage dropoff allowed"", ""Free dryer \u2013 In building"", ""Smart lock""]",,1,1125,13,39,63,243,15,0,0,10/07/20,19/06/23,4.67,4.87,4.8,4.87,4.8,4.73,4.53,IT037006B4ZDOH84P5,t,36,34,2,0,0.28
1614,43368333,20241200000000.0,20/12/24,city scrape,12073922,09/02/14,within an hour,100.0,100%,t,6,t,t,Santo Stefano,44.48848,11.34795,Private room in condo,Private room,4,1.0,1 private bath,2.0,2.0,"[""Bidet"", ""Laundromat nearby"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""32 inch HDTV"", ""Coffee maker: Nespresso"", ""Paid parking off premises"", ""Hangers"", ""Hot water kettle"", ""Keypad"", ""AC - split type ductless system"", ""Shower gel"", ""Clothing storage: walk-in closet and closet"", ""Refrigerator"", ""Body soap"", ""Dishes and silverware"", ""Garden view"", ""Exterior security cameras on property"", ""Essentials"", ""Freezer"", ""Heating"", ""Shared patio or balcony"", ""Hot water"", ""Shampoo"", ""Self check-in"", ""Dishwasher"", ""Room-darkening shades"", ""Fire extinguisher"", ""Cooking basics"", ""Dedicated workspace"", ""Coffee"", ""Luggage dropoff allowed"", ""Kitchen""]",110.0,1,6,3,11,27,219,60,5,0,13/05/20,01/11/24,4.88,4.77,4.88,4.93,4.92,4.93,4.82,IT037006B4LVZGNKV6,t,6,0,6,0,1.07
1618,43439712,20241200000000.0,20/12/24,previous scrape,35359157,09/06/15,within an hour,100.0,100%,f,6,t,t,Santo Stefano,44.49884,11.34954,Private room in bed and breakfast,Private room,2,,1 shared bath,,,"[""Shampoo"", ""Lock on bedroom door"", ""Dishes and silverware"", ""First aid kit"", ""TV"", ""Pets allowed"", ""Hangers"", ""Self check-in"", ""Breakfast"", ""Essentials"", ""Cooking basics"", ""Lockbox"", ""Air conditioning"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Hot water"", ""Kitchen""]",,1,15,0,0,0,0,2,0,0,04/07/20,08/05/21,4.0,4.5,4.0,4.5,5.0,5.0,5.0,IT037006B4X4DZBEJR,f,6,1,5,0,0.04
1619,43439911,20241200000000.0,20/12/24,city scrape,35359157,09/06/15,within an hour,100.0,100%,f,6,t,t,Santo Stefano,44.49979,11.34907,Private room in bed and breakfast,Private room,2,1.0,1 private bath,1.0,1.0,"[""Lock on bedroom door"", ""TV"", ""Bidet"", ""Microwave"", ""Wifi"", ""Hair dryer"", ""Paid parking off premises"", ""Hot water kettle"", ""Carbon monoxide alarm"", ""Elevator"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Coffee maker"", ""Dishes and silverware"", ""Pets allowed"", ""Breakfast"", ""Essentials"", ""Freezer"", ""Air conditioning"", ""Heating"", ""Hot water"", ""Shampoo"", ""First aid kit"", ""Self check-in"", ""Dishwasher"", ""Cooking basics"", ""Lockbox"", ""Kitchen""]",51.0,1,15,9,29,36,36,112,31,2,09/08/20,01/12/24,4.81,4.88,4.92,4.73,4.75,4.91,4.8,IT037006B4X4DZBEJR,t,6,1,5,0,2.11
1624,43550715,20241200000000.0,20/12/24,city scrape,30830702,08/04/15,within an hour,100.0,50%,f,9,t,t,Porto - Saragozza,44.49619674682617,11.341348648071287,Private room in bed and breakfast,Private room,2,1.0,1 shared bath,1.0,2.0,"[""Lock on bedroom door"", ""Bidet"", ""Clothing storage"", ""Books and reading material"", ""Wifi"", ""Hair dryer"", ""Bed linens"", ""Iron"", ""Hangers"", ""Hot water kettle"", ""Elevator"", ""Shower gel"", ""Refrigerator"", ""Body soap"", ""Pets allowed"", ""Private entrance"", ""Essentials"", ""Paid parking on premises"", ""Air conditioning"", ""Housekeeping available from 11:00\u202fAM to 2:00\u202fPM, every day - included with your stay"", ""Host greets you"", ""Heating"", ""Hot water"", ""Shampoo"", ""Room-darkening shades"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Luggage dropoff allowed""]",28.0,1,1125,10,27,56,96,5,0,0,10/06/20,02/01/21,4.6,4.6,4.4,5.0,5.0,5.0,4.6,IT037006B4RA28AZCM,t,9,1,8,0,0.09
1644,44119988,20241200000000.0,20/12/24,city scrape,216244849,19/09/18,within a few hours,100.0,50%,t,4,t,t,Navile,44.54784,11.35464,Private room in home,Private room,2,1.0,1 shared bath,1.0,2.0,"[""Lock on bedroom door"", ""TV"", ""Cleaning available during stay"", ""Piano"", ""Wifi"", ""Single level home"", ""Hair dryer"", ""Oven"", ""Children\u2019s books and toys"", ""Bed linens"", ""Iron"", ""Coffee maker: Nespresso"", ""Stove"", ""Hangers"", ""Game console"", ""Babysitter recommendations"", ""Barbecue utensils"", ""Shower gel"", ""Refrigerator"", ""Free street parking"", ""Body soap"", ""Dishes and silverware"", ""Free washer \u2013 In unit"", ""Garden view"", ""Private patio or balcony"", ""Essentials"", ""Freezer"", ""Paid parking on premises"", ""Host greets you"", ""Crib"", ""Conditioner"", ""Heating"", ""BBQ grill"", ""Hot water"", ""Private backyard \u2013 Fully fenced"", ""Shampoo"", ""Paid parking garage off premises"", ""Beach essentials"", ""Baking sheet"", ""Cooking basics"", ""High chair"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Long term stays allowed"", ""Portable fans"", ""Luggage dropoff allowed"", ""Kitchen""]",65.0,5,60,18,48,78,78,6,0,0,02/09/20,21/10/22,4.5,4.83,4.67,4.83,5.0,5.0,4.5,IT037006C1TWECCPMV,f,4,2,2,0,0.11
